order_id,product_id,seller_id,quantity,unit_price,line_total
ORD0007589,PRD000116,SLR00374,1,1286.92,1286.92
ORD0007589,PRD000111,SLR00425,2,347.98,695.96
ORD0007590,PRD001400,SLR00218,1,1941.14,1941.14
ORD0007590,PRD000705,SLR00059,2,399.17,798.34
ORD0007591,PRD001425,SLR00002,2,3199.31,6398.62
ORD0007591,PRD000956,SLR00226,1,598.78,598.78
ORD0007591,PRD001312,SLR00557,1,769.29,769.29
ORD0007592,PRD000675,SLR00268,2,180.94,361.88
ORD0007592,PRD001169,SLR00501,1,604.38,604.38
ORD0007593,PRD000289,SLR00106,1,449.08,449.08
ORD0007593,PRD000031,SLR00521,1,348.23,348.23
ORD0007593,PRD001495,SLR00158,1,928.28,928.28
ORD0007593,PRD000746,SLR00596,3,857.77,2573.31
ORD0007594,PRD001087,SLR00135,1,1770.45,1770.45
ORD0007595,PRD001165,SLR00431,1,1390.76,1390.76
ORD0007596,PRD000810,SLR00181,1,1514.57,1514.57
ORD0007596,PRD001019,SLR00213,1,192.43,192.43
ORD0007596,PRD000504,SLR00284,1,231.92,231.92
ORD0007597,PRD000225,SLR00249,3,1201.45,3604.35
ORD0007598,PRD000031,SLR00521,1,348.23,348.23
ORD0007598,PRD001001,SLR00034,2,354.78,709.56
ORD0007599,PRD000011,SLR00460,2,1660.41,3320.82
ORD0007599,PRD000677,SLR00328,1,602.35,602.35
ORD0007599,PRD001499,SLR00088,1,241.23,241.23
ORD0007600,PRD000208,SLR00481,1,772.6,772.6
ORD0007601,PRD000072,SLR00459,1,319.53,319.53
ORD0007602,PRD000568,SLR00113,1,529.2,529.2
ORD0007602,PRD000889,SLR00094,1,1932.2,1932.2
ORD0007602,PRD000271,SLR00322,2,431.08,862.16
ORD0007603,PRD001188,SLR00449,1,246.6,246.6
ORD0007603,PRD000072,SLR00459,1,319.53,319.53
ORD0007604,PRD001301,SLR00221,1,1071.44,1071.44
ORD0007605,PRD001176,SLR00074,1,813.27,813.27
ORD0007606,PRD000057,SLR00573,1,1122.97,1122.97
ORD0007607,PRD000398,SLR00081,1,1878.45,1878.45
ORD0007608,PRD000596,SLR00215,1,660.54,660.54
ORD0007609,PRD001452,SLR00118,2,566.17,1132.34
ORD0007609,PRD000595,SLR00482,1,450.9,450.9
ORD0007609,PRD000580,SLR00345,1,466.22,466.22
ORD0007610,PRD000882,SLR00581,1,1233.38,1233.38
ORD0007610,PRD000204,SLR00546,1,1978.93,1978.93
ORD0007610,PRD000740,SLR00514,1,542.11,542.11
ORD0007611,PRD001392,SLR00271,1,1501.81,1501.81
ORD0007612,PRD000105,SLR00479,1,265.25,265.25
ORD0007613,PRD000138,SLR00580,1,451.68,451.68
ORD0007613,PRD000197,SLR00117,1,561.27,561.27
ORD0007613,PRD000542,SLR00462,2,581.79,1163.58
ORD0007613,PRD001331,SLR00206,1,1482.71,1482.71
ORD0007614,PRD000503,SLR00293,1,436.38,436.38
ORD0007615,PRD000695,SLR00299,2,1054.45,2108.9
ORD0007616,PRD001105,SLR00474,2,803.3,1606.6
ORD0007617,PRD000093,SLR00524,2,702.43,1404.86
ORD0007618,PRD001099,SLR00557,1,730.63,730.63
ORD0007618,PRD000151,SLR00227,1,681.82,681.82
ORD0007618,PRD001256,SLR00321,1,1228.95,1228.95
ORD0007619,PRD000886,SLR00226,1,847.54,847.54
ORD0007619,PRD000637,SLR00335,2,196.8,393.6
ORD0007619,PRD001111,SLR00220,3,592.38,1777.14
ORD0007620,PRD000712,SLR00096,2,1124.54,2249.08
ORD0007620,PRD001316,SLR00367,1,1283.69,1283.69
ORD0007621,PRD000605,SLR00055,2,306.87,613.74
ORD0007621,PRD000903,SLR00120,1,340.57,340.57
ORD0007621,PRD000810,SLR00181,1,1514.57,1514.57
ORD0007621,PRD000363,SLR00398,1,830.09,830.09
ORD0007622,PRD000635,SLR00172,1,313.25,313.25
ORD0007623,PRD001201,SLR00097,1,464.44,464.44
ORD0007624,PRD000711,SLR00020,1,282.88,282.88
ORD0007624,PRD000413,SLR00134,1,449.88,449.88
ORD0007625,PRD000055,SLR00321,1,294.24,294.24
ORD0007625,PRD000400,SLR00262,1,454.86,454.86
ORD0007625,PRD000920,SLR00230,1,595.89,595.89
ORD0007626,PRD000975,SLR00492,1,426.28,426.28
ORD0007627,PRD001409,SLR00296,1,784.17,784.17
ORD0007627,PRD000691,SLR00462,1,234.71,234.71
ORD0007628,PRD001148,SLR00508,1,368.57,368.57
ORD0007628,PRD001132,SLR00035,1,470.74,470.74
ORD0007629,PRD000798,SLR00231,1,271.69,271.69
ORD0007630,PRD000496,SLR00202,1,247.38,247.38
ORD0007631,PRD000772,SLR00007,1,736.91,736.91
ORD0007632,PRD001057,SLR00319,2,1444.76,2889.52
ORD0007633,PRD000703,SLR00337,2,286.11,572.22
ORD0007634,PRD001451,SLR00446,2,389.44,778.88
ORD0007634,PRD001461,SLR00109,1,514.74,514.74
ORD0007635,PRD001026,SLR00499,1,449.14,449.14
ORD0007636,PRD001137,SLR00578,1,1136.78,1136.78
ORD0007637,PRD000415,SLR00330,1,545.73,545.73
ORD0007638,PRD001093,SLR00003,1,663.05,663.05
ORD0007638,PRD000404,SLR00479,3,525.57,1576.71
ORD0007638,PRD000740,SLR00514,1,542.11,542.11
ORD0007639,PRD001101,SLR00047,2,836.45,1672.9
ORD0007639,PRD000977,SLR00306,1,379.01,379.01
ORD0007639,PRD000989,SLR00569,1,468.27,468.27
ORD0007640,PRD000116,SLR00374,1,1286.92,1286.92
ORD0007640,PRD001128,SLR00136,1,490.49,490.49
ORD0007641,PRD001364,SLR00373,1,511.43,511.43
ORD0007642,PRD000789,SLR00420,2,1243.06,2486.12
ORD0007643,PRD000587,SLR00190,1,1333.61,1333.61
ORD0007644,PRD000885,SLR00247,1,471.73,471.73
ORD0007644,PRD000994,SLR00451,1,1017.22,1017.22
ORD0007645,PRD000081,SLR00452,1,495.07,495.07
ORD0007645,PRD000621,SLR00465,1,659.16,659.16
ORD0007646,PRD000398,SLR00081,1,1878.45,1878.45
ORD0007647,PRD000359,SLR00222,2,528.35,1056.7
ORD0007648,PRD000728,SLR00216,1,780.28,780.28
ORD0007649,PRD000635,SLR00172,2,313.25,626.5
ORD0007650,PRD000262,SLR00117,1,320.6,320.6
ORD0007651,PRD000741,SLR00363,2,859.43,1718.86
ORD0007652,PRD000862,SLR00450,1,480.76,480.76
ORD0007652,PRD000511,SLR00187,2,867.92,1735.84
ORD0007653,PRD001117,SLR00314,2,424.11,848.22
ORD0007653,PRD000631,SLR00013,1,669.87,669.87
ORD0007653,PRD000308,SLR00547,1,250.48,250.48
ORD0007654,PRD000968,SLR00190,3,662.31,1986.93
ORD0007655,PRD000778,SLR00234,1,290.97,290.97
ORD0007656,PRD001294,SLR00481,1,420.85,420.85
ORD0007657,PRD001088,SLR00421,1,397.66,397.66
ORD0007658,PRD000255,SLR00342,1,775.04,775.04
ORD0007658,PRD000864,SLR00366,1,1230.96,1230.96
ORD0007658,PRD000162,SLR00037,1,1327.94,1327.94
ORD0007659,PRD000458,SLR00162,1,405.2,405.2
ORD0007659,PRD000072,SLR00459,1,319.53,319.53
ORD0007660,PRD000886,SLR00226,2,847.54,1695.08
ORD0007660,PRD000338,SLR00233,1,481.1,481.1
ORD0007660,PRD000097,SLR00398,2,1496.86,2993.72
ORD0007661,PRD001085,SLR00199,1,1074.38,1074.38
ORD0007662,PRD000592,SLR00187,1,240.72,240.72
ORD0007663,PRD001060,SLR00474,1,1006.6,1006.6
ORD0007664,PRD000683,SLR00204,1,455.75,455.75
ORD0007665,PRD000852,SLR00548,2,1093.48,2186.96
ORD0007665,PRD000891,SLR00125,1,592.53,592.53
ORD0007666,PRD000169,SLR00088,2,1053.18,2106.36
ORD0007667,PRD000009,SLR00259,1,944.26,944.26
ORD0007668,PRD000065,SLR00047,1,2253.09,2253.09
ORD0007668,PRD000325,SLR00124,1,847.47,847.47
ORD0007669,PRD000888,SLR00009,1,998.81,998.81
ORD0007670,PRD000053,SLR00570,1,516.0,516.0
ORD0007670,PRD001129,SLR00564,1,127.18,127.18
ORD0007671,PRD001090,SLR00341,1,309.25,309.25
ORD0007672,PRD000351,SLR00232,2,269.66,539.32
ORD0007672,PRD001487,SLR00537,2,1565.7,3131.4
ORD0007673,PRD000843,SLR00465,1,606.98,606.98
ORD0007673,PRD000384,SLR00006,1,1206.59,1206.59
ORD0007674,PRD000999,SLR00041,1,702.14,702.14
ORD0007674,PRD000756,SLR00201,1,257.06,257.06
ORD0007674,PRD000482,SLR00489,3,124.92,374.76
ORD0007675,PRD000917,SLR00118,2,304.04,608.08
ORD0007675,PRD000310,SLR00238,1,281.29,281.29
ORD0007675,PRD001280,SLR00455,2,248.93,497.86
ORD0007676,PRD000998,SLR00331,1,864.68,864.68
ORD0007677,PRD000828,SLR00050,1,1645.3,1645.3
ORD0007677,PRD000924,SLR00170,1,1553.52,1553.52
ORD0007678,PRD000113,SLR00523,1,1129.07,1129.07
ORD0007678,PRD000967,SLR00281,1,224.03,224.03
ORD0007679,PRD000228,SLR00165,1,929.38,929.38
ORD0007679,PRD000015,SLR00058,1,712.51,712.51
ORD0007680,PRD000021,SLR00373,1,188.1,188.1
ORD0007680,PRD000359,SLR00222,1,528.35,528.35
ORD0007680,PRD000760,SLR00117,1,1541.14,1541.14
ORD0007680,PRD000914,SLR00066,1,531.3,531.3
ORD0007681,PRD000663,SLR00533,1,374.49,374.49
ORD0007682,PRD001047,SLR00037,1,632.97,632.97
ORD0007682,PRD001133,SLR00214,2,405.06,810.12
ORD0007683,PRD000987,SLR00227,2,307.88,615.76
ORD0007683,PRD000360,SLR00098,2,1646.82,3293.64
ORD0007684,PRD000149,SLR00350,2,722.1,1444.2
ORD0007685,PRD000346,SLR00299,3,1502.6,4507.8
ORD0007685,PRD000688,SLR00385,1,383.35,383.35
ORD0007686,PRD000095,SLR00322,1,730.36,730.36
ORD0007687,PRD000568,SLR00113,1,529.2,529.2
ORD0007687,PRD000919,SLR00391,1,474.85,474.85
ORD0007688,PRD001180,SLR00122,1,667.97,667.97
ORD0007688,PRD000487,SLR00531,1,1068.76,1068.76
ORD0007689,PRD001338,SLR00363,1,835.93,835.93
ORD0007690,PRD001214,SLR00360,1,209.05,209.05
ORD0007690,PRD000610,SLR00498,1,342.87,342.87
ORD0007691,PRD000018,SLR00128,2,182.43,364.86
ORD0007691,PRD000432,SLR00357,1,895.67,895.67
ORD0007691,PRD001268,SLR00589,1,1207.45,1207.45
ORD0007692,PRD000204,SLR00546,1,1978.93,1978.93
ORD0007692,PRD000540,SLR00536,1,210.47,210.47
ORD0007693,PRD001176,SLR00074,1,813.27,813.27
ORD0007693,PRD001180,SLR00122,2,667.97,1335.94
ORD0007693,PRD001257,SLR00336,2,721.79,1443.58
ORD0007694,PRD000693,SLR00356,1,1696.84,1696.84
ORD0007695,PRD000013,SLR00080,1,784.74,784.74
ORD0007695,PRD000161,SLR00232,1,252.76,252.76
ORD0007695,PRD000275,SLR00127,2,1083.38,2166.76
ORD0007696,PRD000731,SLR00035,1,183.75,183.75
ORD0007696,PRD000307,SLR00032,2,510.7,1021.4
ORD0007696,PRD000052,SLR00210,1,147.55,147.55
ORD0007697,PRD001193,SLR00336,1,1172.45,1172.45
ORD0007698,PRD000818,SLR00447,1,165.56,165.56
ORD0007699,PRD000358,SLR00240,3,580.07,1740.21
ORD0007699,PRD001303,SLR00349,1,328.57,328.57
ORD0007700,PRD000123,SLR00421,1,1690.03,1690.03
ORD0007701,PRD000232,SLR00164,1,166.82,166.82
ORD0007701,PRD001159,SLR00135,1,530.74,530.74
ORD0007701,PRD000846,SLR00569,1,348.54,348.54
ORD0007701,PRD000194,SLR00222,1,762.33,762.33
ORD0007702,PRD000568,SLR00113,1,529.2,529.2
ORD0007703,PRD001086,SLR00235,1,182.63,182.63
ORD0007704,PRD000099,SLR00299,2,588.36,1176.72
ORD0007704,PRD001055,SLR00515,1,465.89,465.89
ORD0007705,PRD000158,SLR00508,2,755.89,1511.78
ORD0007706,PRD001343,SLR00299,1,1955.12,1955.12
ORD0007706,PRD000255,SLR00342,1,775.04,775.04
ORD0007706,PRD000434,SLR00287,1,918.41,918.41
ORD0007706,PRD000319,SLR00130,1,703.36,703.36
ORD0007707,PRD000242,SLR00408,1,956.64,956.64
ORD0007707,PRD000930,SLR00328,1,277.44,277.44
ORD0007708,PRD000671,SLR00089,1,832.48,832.48
ORD0007709,PRD001139,SLR00072,1,950.85,950.85
ORD0007709,PRD000521,SLR00564,1,1461.23,1461.23
ORD0007710,PRD000934,SLR00538,1,1384.75,1384.75
ORD0007710,PRD000821,SLR00456,1,271.2,271.2
ORD0007711,PRD000731,SLR00035,2,183.75,367.5
ORD0007712,PRD000779,SLR00254,1,214.77,214.77
ORD0007713,PRD001405,SLR00414,1,1043.67,1043.67
ORD0007713,PRD000187,SLR00537,1,289.34,289.34
ORD0007713,PRD000916,SLR00191,1,482.63,482.63
ORD0007714,PRD001439,SLR00460,2,785.82,1571.64
ORD0007714,PRD000926,SLR00356,1,578.88,578.88
ORD0007714,PRD001174,SLR00374,1,736.35,736.35
ORD0007715,PRD001412,SLR00442,1,858.85,858.85
ORD0007715,PRD001056,SLR00401,1,639.08,639.08
ORD0007715,PRD001056,SLR00401,3,639.08,1917.24
ORD0007715,PRD000955,SLR00030,1,439.46,439.46
ORD0007716,PRD001105,SLR00474,1,803.3,803.3
ORD0007717,PRD001073,SLR00097,2,667.37,1334.74
ORD0007717,PRD000188,SLR00406,1,623.36,623.36
ORD0007718,PRD000408,SLR00393,1,363.02,363.02
ORD0007718,PRD000138,SLR00580,1,451.68,451.68
ORD0007718,PRD001458,SLR00444,1,730.1,730.1
ORD0007718,PRD000438,SLR00029,1,1802.12,1802.12
ORD0007719,PRD000514,SLR00343,1,1309.5,1309.5
ORD0007720,PRD000627,SLR00532,2,661.91,1323.82
ORD0007720,PRD000972,SLR00433,1,742.85,742.85
ORD0007721,PRD000572,SLR00020,1,596.81,596.81
ORD0007721,PRD001056,SLR00401,1,639.08,639.08
ORD0007721,PRD000391,SLR00130,2,438.87,877.74
ORD0007722,PRD000995,SLR00105,2,164.55,329.1
ORD0007723,PRD001464,SLR00504,1,568.58,568.58
ORD0007723,PRD000053,SLR00570,1,516.0,516.0
ORD0007724,PRD000500,SLR00523,2,637.79,1275.58
ORD0007724,PRD001181,SLR00310,1,935.78,935.78
ORD0007725,PRD001282,SLR00209,2,1399.03,2798.06
ORD0007726,PRD000076,SLR00506,2,193.9,387.8
ORD0007726,PRD001110,SLR00445,2,2211.99,4423.98
ORD0007726,PRD000172,SLR00433,2,748.44,1496.88
ORD0007726,PRD000213,SLR00327,3,183.12,549.36
ORD0007727,PRD000425,SLR00239,2,165.74,331.48
ORD0007727,PRD000275,SLR00127,1,1083.38,1083.38
ORD0007727,PRD000200,SLR00548,1,336.3,336.3
ORD0007728,PRD001115,SLR00055,1,86.17,86.17
ORD0007728,PRD000684,SLR00056,1,1576.35,1576.35
ORD0007728,PRD000107,SLR00195,1,303.07,303.07
ORD0007728,PRD001336,SLR00163,1,210.94,210.94
ORD0007729,PRD001329,SLR00117,2,409.25,818.5
ORD0007729,PRD000326,SLR00211,1,960.5,960.5
ORD0007730,PRD001025,SLR00423,1,213.91,213.91
ORD0007731,PRD000253,SLR00574,2,289.48,578.96
ORD0007732,PRD000467,SLR00260,1,551.83,551.83
ORD0007732,PRD001030,SLR00336,1,59.76,59.76
ORD0007733,PRD001163,SLR00590,1,899.73,899.73
ORD0007734,PRD000262,SLR00117,1,320.6,320.6
ORD0007735,PRD000256,SLR00231,1,375.27,375.27
ORD0007735,PRD000013,SLR00080,1,784.74,784.74
ORD0007735,PRD000048,SLR00550,1,1211.87,1211.87
ORD0007736,PRD000941,SLR00091,2,1092.31,2184.62
ORD0007737,PRD000145,SLR00124,2,307.27,614.54
ORD0007738,PRD000464,SLR00301,3,442.0,1326.0
ORD0007738,PRD000027,SLR00396,2,848.89,1697.78
ORD0007739,PRD001109,SLR00585,1,1601.76,1601.76
ORD0007739,PRD000633,SLR00220,1,1144.71,1144.71
ORD0007740,PRD001493,SLR00294,1,929.21,929.21
ORD0007741,PRD000043,SLR00092,1,377.88,377.88
ORD0007742,PRD001100,SLR00557,2,898.46,1796.92
ORD0007743,PRD000869,SLR00197,1,1484.72,1484.72
ORD0007744,PRD001464,SLR00504,1,568.58,568.58
ORD0007745,PRD000029,SLR00317,3,626.31,1878.93
ORD0007745,PRD001210,SLR00212,2,133.96,267.92
ORD0007745,PRD001446,SLR00526,1,1824.45,1824.45
ORD0007745,PRD000890,SLR00120,1,553.25,553.25
ORD0007746,PRD001348,SLR00395,1,344.09,344.09
ORD0007746,PRD000686,SLR00495,1,1866.63,1866.63
ORD0007746,PRD001011,SLR00022,1,169.31,169.31
ORD0007746,PRD001434,SLR00196,2,344.15,688.3
ORD0007747,PRD001102,SLR00186,1,352.62,352.62
ORD0007748,PRD001474,SLR00117,1,1130.11,1130.11
ORD0007748,PRD000137,SLR00498,1,2950.81,2950.81
ORD0007748,PRD000075,SLR00205,2,248.86,497.72
ORD0007749,PRD000034,SLR00332,1,335.77,335.77
ORD0007750,PRD000241,SLR00511,1,869.4,869.4
ORD0007751,PRD000278,SLR00213,1,457.5,457.5
ORD0007752,PRD000273,SLR00444,1,1130.83,1130.83
ORD0007752,PRD001471,SLR00413,2,682.88,1365.76
ORD0007752,PRD000545,SLR00107,3,524.26,1572.78
ORD0007753,PRD001078,SLR00555,1,626.41,626.41
ORD0007754,PRD001363,SLR00563,1,508.41,508.41
ORD0007755,PRD001289,SLR00385,1,249.88,249.88
ORD0007755,PRD001367,SLR00139,1,1755.08,1755.08
ORD0007755,PRD000972,SLR00433,1,742.85,742.85
ORD0007756,PRD000191,SLR00440,2,445.83,891.66
ORD0007756,PRD000830,SLR00520,3,1338.49,4015.47
ORD0007756,PRD000045,SLR00599,2,875.81,1751.62
ORD0007756,PRD000782,SLR00361,1,304.94,304.94
ORD0007757,PRD001076,SLR00342,2,85.63,171.26
ORD0007758,PRD000739,SLR00423,2,356.83,713.66
ORD0007759,PRD001145,SLR00038,2,1681.06,3362.12
ORD0007760,PRD000718,SLR00031,1,436.89,436.89
ORD0007761,PRD001019,SLR00213,1,192.43,192.43
ORD0007762,PRD000136,SLR00323,2,1266.95,2533.9
ORD0007762,PRD000045,SLR00599,1,875.81,875.81
ORD0007763,PRD000943,SLR00579,1,372.45,372.45
ORD0007764,PRD000740,SLR00514,1,542.11,542.11
ORD0007765,PRD000924,SLR00170,1,1553.52,1553.52
ORD0007765,PRD001153,SLR00331,1,222.37,222.37
ORD0007765,PRD000344,SLR00206,1,242.63,242.63
ORD0007766,PRD000773,SLR00152,1,357.64,357.64
ORD0007766,PRD000025,SLR00008,1,421.98,421.98
ORD0007767,PRD000170,SLR00318,1,437.36,437.36
ORD0007767,PRD000692,SLR00319,2,612.07,1224.14
ORD0007767,PRD000620,SLR00193,1,684.47,684.47
ORD0007768,PRD000909,SLR00026,2,583.15,1166.3
ORD0007769,PRD000367,SLR00347,1,337.72,337.72
ORD0007769,PRD001477,SLR00420,2,296.85,593.7
ORD0007769,PRD000674,SLR00073,1,1243.15,1243.15
ORD0007770,PRD001181,SLR00310,1,935.78,935.78
ORD0007770,PRD001037,SLR00243,1,535.13,535.13
ORD0007770,PRD000534,SLR00586,2,425.83,851.66
ORD0007771,PRD000215,SLR00590,1,1866.95,1866.95
ORD0007771,PRD000110,SLR00432,3,476.46,1429.38
ORD0007771,PRD000202,SLR00011,1,799.58,799.58
ORD0007772,PRD001039,SLR00215,1,724.41,724.41
ORD0007772,PRD001431,SLR00581,1,1527.25,1527.25
ORD0007773,PRD000744,SLR00328,1,665.45,665.45
ORD0007773,PRD001123,SLR00452,2,1350.85,2701.7
ORD0007774,PRD000884,SLR00025,3,919.83,2759.49
ORD0007774,PRD000727,SLR00223,1,1812.84,1812.84
ORD0007774,PRD000177,SLR00250,1,259.41,259.41
ORD0007775,PRD000297,SLR00271,1,216.23,216.23
ORD0007775,PRD000748,SLR00546,3,1139.62,3418.86
ORD0007775,PRD000544,SLR00351,1,819.14,819.14
ORD0007776,PRD001320,SLR00257,2,1511.66,3023.32
ORD0007777,PRD000815,SLR00026,1,778.09,778.09
ORD0007778,PRD000219,SLR00012,1,271.52,271.52
ORD0007779,PRD000126,SLR00004,1,843.61,843.61
ORD0007780,PRD000036,SLR00240,2,850.09,1700.18
ORD0007780,PRD000795,SLR00489,1,676.15,676.15
ORD0007780,PRD000992,SLR00286,2,741.94,1483.88
ORD0007781,PRD000331,SLR00327,1,580.53,580.53
ORD0007781,PRD001239,SLR00517,2,423.52,847.04
ORD0007781,PRD000569,SLR00103,2,403.25,806.5
ORD0007781,PRD001300,SLR00436,1,295.13,295.13
ORD0007782,PRD000815,SLR00026,2,778.09,1556.18
ORD0007783,PRD001074,SLR00168,1,216.93,216.93
ORD0007784,PRD000647,SLR00368,1,258.25,258.25
ORD0007785,PRD001211,SLR00377,3,748.85,2246.55
ORD0007785,PRD000198,SLR00226,1,662.1,662.1
ORD0007786,PRD000824,SLR00509,1,2348.56,2348.56
ORD0007787,PRD000442,SLR00127,1,851.91,851.91
ORD0007787,PRD000490,SLR00254,2,996.73,1993.46
ORD0007788,PRD001369,SLR00020,3,283.62,850.86
ORD0007789,PRD000769,SLR00298,3,2610.77,7832.31
ORD0007790,PRD000627,SLR00532,1,661.91,661.91
ORD0007791,PRD000864,SLR00366,1,1230.96,1230.96
ORD0007792,PRD000248,SLR00031,2,266.93,533.86
ORD0007792,PRD000478,SLR00271,2,589.12,1178.24
ORD0007793,PRD001058,SLR00363,1,1394.39,1394.39
ORD0007794,PRD000339,SLR00180,1,124.06,124.06
ORD0007794,PRD000593,SLR00526,1,431.77,431.77
ORD0007795,PRD000867,SLR00126,1,378.53,378.53
ORD0007796,PRD000027,SLR00396,1,848.89,848.89
ORD0007797,PRD000161,SLR00232,1,252.76,252.76
ORD0007798,PRD000316,SLR00399,1,1526.11,1526.11
ORD0007798,PRD000045,SLR00599,1,875.81,875.81
ORD0007798,PRD001260,SLR00380,1,677.24,677.24
ORD0007799,PRD000931,SLR00169,1,708.88,708.88
ORD0007800,PRD000496,SLR00202,1,247.38,247.38
ORD0007801,PRD000150,SLR00350,1,1087.5,1087.5
ORD0007801,PRD001202,SLR00042,2,619.28,1238.56
ORD0007802,PRD000822,SLR00066,1,696.67,696.67
ORD0007802,PRD000856,SLR00153,2,854.01,1708.02
ORD0007803,PRD001175,SLR00463,2,808.2,1616.4
ORD0007803,PRD000832,SLR00051,2,304.33,608.66
ORD0007804,PRD000569,SLR00103,1,403.25,403.25
ORD0007805,PRD000123,SLR00421,1,1690.03,1690.03
ORD0007805,PRD001297,SLR00339,2,203.28,406.56
ORD0007805,PRD000669,SLR00183,3,496.91,1490.73
ORD0007806,PRD001435,SLR00418,1,1028.54,1028.54
ORD0007806,PRD001048,SLR00156,1,1156.02,1156.02
ORD0007806,PRD001042,SLR00379,1,1582.16,1582.16
ORD0007807,PRD001419,SLR00593,2,1075.25,2150.5
ORD0007807,PRD001319,SLR00002,1,400.69,400.69
ORD0007808,PRD000003,SLR00525,1,1127.88,1127.88
ORD0007809,PRD000106,SLR00304,1,574.74,574.74
ORD0007809,PRD000418,SLR00260,1,712.38,712.38
ORD0007810,PRD000593,SLR00526,2,431.77,863.54
ORD0007811,PRD000794,SLR00094,2,773.77,1547.54
ORD0007812,PRD001199,SLR00386,3,1158.15,3474.45
ORD0007813,PRD000535,SLR00477,1,156.6,156.6
ORD0007814,PRD000487,SLR00531,1,1068.76,1068.76
ORD0007814,PRD001223,SLR00288,1,417.97,417.97
ORD0007814,PRD000145,SLR00124,1,307.27,307.27
ORD0007815,PRD000069,SLR00104,2,437.84,875.68
ORD0007815,PRD001254,SLR00117,2,646.13,1292.26
ORD0007815,PRD000164,SLR00443,3,291.97,875.91
ORD0007816,PRD000292,SLR00118,1,339.81,339.81
ORD0007817,PRD000847,SLR00042,3,220.87,662.61
ORD0007817,PRD000764,SLR00226,1,936.43,936.43
ORD0007818,PRD001181,SLR00310,1,935.78,935.78
ORD0007819,PRD000206,SLR00250,2,591.07,1182.14
ORD0007820,PRD000670,SLR00561,1,338.74,338.74
ORD0007820,PRD001190,SLR00091,1,1317.7,1317.7
ORD0007821,PRD000111,SLR00425,1,347.98,347.98
ORD0007822,PRD001256,SLR00321,1,1228.95,1228.95
ORD0007823,PRD000749,SLR00113,2,1262.6,2525.2
ORD0007824,PRD000074,SLR00263,1,732.09,732.09
ORD0007825,PRD001330,SLR00004,2,1961.63,3923.26
ORD0007826,PRD000089,SLR00235,1,414.49,414.49
ORD0007827,PRD001314,SLR00023,1,639.87,639.87
ORD0007828,PRD000147,SLR00593,1,1243.43,1243.43
ORD0007829,PRD000179,SLR00571,1,1227.18,1227.18
ORD0007829,PRD000833,SLR00178,1,1027.65,1027.65
ORD0007829,PRD000022,SLR00436,1,637.01,637.01
ORD0007829,PRD000348,SLR00548,1,244.3,244.3
ORD0007830,PRD001258,SLR00531,1,848.44,848.44
ORD0007830,PRD000508,SLR00546,2,813.69,1627.38
ORD0007830,PRD001357,SLR00205,1,365.9,365.9
ORD0007831,PRD001445,SLR00272,1,336.03,336.03
ORD0007832,PRD000684,SLR00056,2,1576.35,3152.7
ORD0007832,PRD001422,SLR00031,1,1514.86,1514.86
ORD0007832,PRD000526,SLR00334,1,603.36,603.36
ORD0007833,PRD000772,SLR00007,1,736.91,736.91
ORD0007834,PRD001021,SLR00594,1,1252.29,1252.29
ORD0007835,PRD000410,SLR00425,1,611.49,611.49
ORD0007836,PRD001358,SLR00079,1,1119.68,1119.68
ORD0007837,PRD000529,SLR00552,1,401.63,401.63
ORD0007837,PRD001219,SLR00232,1,325.25,325.25
ORD0007838,PRD000015,SLR00058,1,712.51,712.51
ORD0007838,PRD001239,SLR00517,1,423.52,423.52
ORD0007839,PRD000754,SLR00398,2,855.52,1711.04
ORD0007839,PRD001006,SLR00032,1,1578.09,1578.09
ORD0007839,PRD000114,SLR00216,1,870.78,870.78
ORD0007839,PRD000834,SLR00277,1,463.58,463.58
ORD0007840,PRD000526,SLR00334,2,603.36,1206.72
ORD0007840,PRD000269,SLR00333,3,1063.99,3191.97
ORD0007841,PRD000359,SLR00222,3,528.35,1585.05
ORD0007842,PRD001208,SLR00512,1,635.87,635.87
ORD0007843,PRD000438,SLR00029,1,1802.12,1802.12
ORD0007844,PRD000934,SLR00538,1,1384.75,1384.75
ORD0007845,PRD001024,SLR00155,2,319.48,638.96
ORD0007846,PRD000966,SLR00398,2,583.82,1167.64
ORD0007846,PRD000584,SLR00046,1,297.53,297.53
ORD0007846,PRD001322,SLR00120,1,330.77,330.77
ORD0007847,PRD000038,SLR00109,1,1130.0,1130.0
ORD0007848,PRD000880,SLR00459,1,952.32,952.32
ORD0007848,PRD001293,SLR00190,1,190.03,190.03
ORD0007849,PRD001323,SLR00020,2,261.45,522.9
ORD0007849,PRD000441,SLR00172,1,1463.82,1463.82
ORD0007850,PRD000285,SLR00560,1,1048.96,1048.96
ORD0007851,PRD000717,SLR00598,1,389.77,389.77
ORD0007852,PRD000097,SLR00398,1,1496.86,1496.86
ORD0007853,PRD000125,SLR00185,1,1533.43,1533.43
ORD0007853,PRD001164,SLR00014,1,330.02,330.02
ORD0007853,PRD000911,SLR00486,1,878.21,878.21
ORD0007854,PRD000761,SLR00420,1,453.21,453.21
ORD0007854,PRD001130,SLR00393,1,331.74,331.74
ORD0007855,PRD000185,SLR00491,1,1301.7,1301.7
ORD0007855,PRD001183,SLR00255,2,1226.75,2453.5
ORD0007855,PRD000195,SLR00123,1,462.95,462.95
