order_id,customer_id,order_date,status
ORD0013039,CUST002880,2025-03-13 23:34:26,delivered
ORD0013040,CUST002853,2025-11-02 21:50:29,delivered
ORD0013041,CUST007600,2025-02-14 11:08:16,delivered
ORD0013042,CUST003707,2025-03-20 01:01:32,delivered
ORD0013043,CUST007668,2025-05-17 16:22:09,delivered
ORD0013044,CUST007835,2024-07-26 23:08:47,delivered
ORD0013045,CUST007200,2024-11-21 21:38:58,delivered
ORD0013046,CUST002828,2025-01-05 14:12:43,delivered
ORD0013047,CUST000215,2025-12-13 20:29:44,delivered
ORD0013048,CUST006059,2025-12-03 04:04:49,delivered
ORD0013049,CUST006244,2025-08-30 06:05:20,returned
ORD0013050,CUST004565,2024-06-01 01:20:39,delivered
ORD0013051,CUST000179,2024-12-28 04:22:25,delivered
ORD0013052,CUST002686,2024-07-28 13:24:46,delivered
ORD0013053,CUST007500,2025-02-14 08:44:38,delivered
ORD0013054,CUST007655,2025-08-05 16:43:55,delivered
ORD0013055,CUST005579,2024-10-16 19:19:12,cancelled
ORD0013056,CUST000376,2025-11-17 22:12:09,delivered
ORD0013057,CUST002728,2024-06-27 12:48:18,delivered
ORD0013058,CUST006960,2024-02-15 01:46:24,delivered
ORD0013059,CUST007302,2025-05-22 12:59:42,delivered
ORD0013060,CUST001827,2024-04-18 15:27:09,delivered
ORD0013061,CUST007772,2025-04-23 09:40:23,delivered
ORD0013062,CUST005852,2025-06-21 15:08:54,delivered
ORD0013063,CUST007577,2025-10-16 17:13:01,cancelled
ORD0013064,CUST003226,2024-07-12 13:13:13,cancelled
ORD0013065,CUST002327,2025-07-08 04:23:33,delivered
ORD0013066,CUST001502,2025-07-18 04:45:33,delivered
ORD0013067,CUST005318,2024-04-25 17:50:33,delivered
ORD0013068,CUST004944,2025-05-23 09:32:39,delivered
ORD0013069,CUST000752,2025-06-05 16:21:27,delivered
ORD0013070,CUST007584,2024-10-15 18:10:21,delivered
ORD0013071,CUST003169,2025-04-06 22:06:28,delivered
ORD0013072,CUST000249,2024-09-01 13:36:36,delivered
ORD0013073,CUST007057,2025-09-20 22:40:51,delivered
ORD0013074,CUST007272,2025-11-13 12:07:39,delivered
ORD0013075,CUST002820,2025-11-01 20:01:38,delivered
ORD0013076,CUST004736,2024-11-10 07:52:12,delivered
ORD0013077,CUST006470,2025-07-03 08:33:47,delivered
ORD0013078,CUST000889,2025-01-16 14:04:36,delivered
ORD0013079,CUST005601,2025-09-10 21:04:09,delivered
ORD0013080,CUST004866,2025-08-27 17:06:01,delivered
ORD0013081,CUST005923,2024-05-07 06:27:37,delivered
ORD0013082,CUST004002,2024-12-25 05:15:52,delivered
ORD0013083,CUST006066,2024-02-06 02:55:19,delivered
ORD0013084,CUST006520,2025-09-18 07:17:13,delivered
ORD0013085,CUST003723,2024-03-04 13:50:02,delivered
ORD0013086,CUST003086,2024-09-17 15:30:08,delivered
ORD0013087,CUST002743,2025-10-17 21:02:30,cancelled
ORD0013088,CUST004576,2024-05-06 05:24:50,delivered
ORD0013089,CUST007183,2025-01-25 17:52:23,delivered
ORD0013090,CUST001756,2024-04-24 21:01:11,delivered
ORD0013091,CUST002622,2024-04-01 20:42:07,delivered
ORD0013092,CUST001776,2025-03-06 21:18:32,delivered
ORD0013093,CUST004580,2025-08-12 06:53:12,cancelled
ORD0013094,CUST007446,2024-08-03 13:27:19,delivered
ORD0013095,CUST003404,2024-09-01 01:22:04,delivered
ORD0013096,CUST007083,2024-08-05 22:49:57,delivered
ORD0013097,CUST006400,2024-03-19 08:55:54,delivered
ORD0013098,CUST007352,2025-07-22 17:25:03,delivered
ORD0013099,CUST007755,2025-07-24 07:53:29,delivered
ORD0013100,CUST002074,2024-02-10 11:41:05,delivered
ORD0013101,CUST003096,2025-10-18 14:19:12,delivered
ORD0013102,CUST001085,2025-06-27 04:49:40,delivered
ORD0013103,CUST006113,2025-06-11 17:22:59,delivered
ORD0013104,CUST003729,2025-01-17 08:27:07,delivered
ORD0013105,CUST004328,2024-08-29 11:59:38,delivered
ORD0013106,CUST001487,2024-12-05 06:28:42,delivered
ORD0013107,CUST000348,2025-03-09 06:15:00,delivered
ORD0013108,CUST007453,2024-02-24 04:56:33,delivered
ORD0013109,CUST000413,2025-09-04 10:04:36,delivered
ORD0013110,CUST007763,2025-07-16 17:52:31,delivered
ORD0013111,CUST005806,2024-09-16 17:28:41,delivered
ORD0013112,CUST002453,2025-05-31 04:30:38,delivered
ORD0013113,CUST003452,2024-04-26 06:46:58,delivered
ORD0013114,CUST007337,2025-07-25 05:44:22,delivered
ORD0013115,CUST005409,2025-02-16 21:30:49,delivered
ORD0013116,CUST007102,2025-11-11 21:27:12,delivered
ORD0013117,CUST002563,2024-07-20 10:34:21,delivered
ORD0013118,CUST001009,2025-01-12 04:26:59,delivered
ORD0013119,CUST004382,2025-04-07 08:24:05,delivered
ORD0013120,CUST006450,2025-08-07 06:00:53,delivered
ORD0013121,CUST006705,2024-05-10 05:00:15,cancelled
ORD0013122,CUST000781,2025-08-15 08:02:50,delivered
ORD0013123,CUST003079,2024-03-25 16:02:16,delivered
ORD0013124,CUST004452,2025-10-22 16:45:04,delivered
ORD0013125,CUST002628,2025-06-06 15:42:37,delivered
ORD0013126,CUST003975,2024-12-09 00:17:38,delivered
ORD0013127,CUST002186,2024-09-07 20:40:04,delivered
ORD0013128,CUST005630,2025-10-28 10:04:54,delivered
ORD0013129,CUST003319,2025-12-03 15:59:50,delivered
ORD0013130,CUST005660,2025-01-17 23:27:12,delivered
ORD0013131,CUST001206,2025-10-25 02:01:11,delivered
ORD0013132,CUST003796,2024-11-19 11:51:24,delivered
ORD0013133,CUST004518,2025-05-08 18:01:13,delivered
ORD0013134,CUST004492,2025-05-09 20:28:53,delivered
ORD0013135,CUST006975,2024-03-21 16:42:00,delivered
ORD0013136,CUST000304,2024-11-03 07:25:17,delivered
ORD0013137,CUST005138,2024-03-16 04:34:14,delivered
ORD0013138,CUST003454,2025-11-16 10:58:07,delivered
ORD0013139,CUST006082,2024-08-04 10:59:18,delivered
ORD0013140,CUST002273,2025-10-18 11:37:26,delivered
ORD0013141,CUST005349,2024-07-30 12:44:01,delivered
ORD0013142,CUST000850,2024-09-10 18:18:36,delivered
ORD0013143,CUST005727,2025-12-13 02:47:05,delivered
ORD0013144,CUST000494,2024-03-11 12:01:49,delivered
ORD0013145,CUST003555,2025-05-21 12:48:20,returned
ORD0013146,CUST002674,2024-02-02 21:23:39,cancelled
ORD0013147,CUST003430,2024-05-24 16:43:38,delivered
ORD0013148,CUST007859,2024-06-10 01:49:35,delivered
ORD0013149,CUST007540,2025-09-25 09:53:28,cancelled
ORD0013150,CUST003149,2025-06-11 01:15:40,delivered
ORD0013151,CUST006470,2024-07-11 13:51:17,delivered
ORD0013152,CUST003347,2025-08-28 13:35:10,delivered
ORD0013153,CUST007519,2025-04-06 23:26:04,delivered
ORD0013154,CUST003949,2024-12-26 15:12:29,delivered
ORD0013155,CUST005301,2024-07-09 22:16:31,delivered
ORD0013156,CUST000504,2024-09-19 07:10:31,delivered
ORD0013157,CUST004702,2024-07-23 20:59:38,delivered
ORD0013158,CUST007765,2024-04-12 14:48:58,delivered
ORD0013159,CUST005508,2025-07-02 13:44:48,cancelled
ORD0013160,CUST002654,2025-04-16 00:10:24,delivered
ORD0013161,CUST003406,2025-06-17 19:33:19,cancelled
ORD0013162,CUST007147,2024-11-18 11:48:54,delivered
ORD0013163,CUST003517,2024-01-17 14:33:14,delivered
ORD0013164,CUST006652,2025-08-09 09:54:47,delivered
ORD0013165,CUST002704,2024-08-21 21:05:18,delivered
ORD0013166,CUST007415,2025-10-20 09:55:28,delivered
ORD0013167,CUST003764,2024-09-29 03:51:53,delivered
ORD0013168,CUST005412,2024-03-02 02:27:21,delivered
ORD0013169,CUST006674,2024-01-17 10:55:00,delivered
ORD0013170,CUST005257,2024-05-29 17:43:23,cancelled
ORD0013171,CUST001579,2025-08-30 17:15:20,delivered
ORD0013172,CUST001761,2024-09-23 22:39:17,delivered
ORD0013173,CUST005464,2024-07-16 12:41:58,delivered
ORD0013174,CUST004132,2024-10-12 21:16:56,delivered
ORD0013175,CUST000313,2024-06-02 04:10:38,delivered
ORD0013176,CUST004315,2024-01-02 03:53:19,delivered
ORD0013177,CUST002687,2025-06-21 02:35:06,delivered
ORD0013178,CUST007310,2025-06-01 19:52:05,delivered
ORD0013179,CUST005523,2025-10-17 22:23:23,delivered
ORD0013180,CUST001718,2025-03-01 22:15:23,delivered
ORD0013181,CUST006028,2025-09-29 23:21:22,delivered
ORD0013182,CUST004499,2024-04-26 07:47:46,delivered
ORD0013183,CUST003626,2024-06-08 22:51:08,cancelled
ORD0013184,CUST004574,2025-08-23 08:56:07,delivered
ORD0013185,CUST006865,2025-01-13 16:19:19,delivered
ORD0013186,CUST007080,2024-11-24 07:39:03,delivered
ORD0013187,CUST007727,2025-06-25 11:09:57,delivered
ORD0013188,CUST000823,2025-05-29 23:05:20,delivered
ORD0013189,CUST004315,2024-03-20 03:40:04,delivered
ORD0013190,CUST002414,2024-04-01 11:49:51,cancelled
ORD0013191,CUST005315,2025-05-26 01:22:06,delivered
ORD0013192,CUST005079,2024-07-12 10:54:24,delivered
ORD0013193,CUST004779,2025-04-14 13:27:02,delivered
ORD0013194,CUST003820,2025-02-09 01:56:14,returned
ORD0013195,CUST007112,2025-10-20 03:22:05,delivered
ORD0013196,CUST005806,2025-02-25 10:25:24,delivered
ORD0013197,CUST001969,2025-12-04 05:52:31,delivered
ORD0013198,CUST003103,2025-01-28 06:49:19,delivered
ORD0013199,CUST003066,2024-11-05 12:10:20,delivered
ORD0013200,CUST001759,2024-11-27 10:20:02,delivered
ORD0013201,CUST003125,2025-03-02 05:55:21,delivered
ORD0013202,CUST006566,2024-01-04 06:28:33,cancelled
ORD0013203,CUST004052,2024-05-06 08:23:34,delivered
ORD0013204,CUST007865,2024-12-15 09:07:34,delivered
ORD0013205,CUST005099,2025-02-02 22:40:55,delivered
ORD0013206,CUST002281,2025-12-27 06:10:32,delivered
ORD0013207,CUST004924,2024-05-27 09:06:02,delivered
ORD0013208,CUST004838,2025-08-06 10:21:28,delivered
ORD0013209,CUST005229,2024-01-05 17:50:50,delivered
ORD0013210,CUST003034,2024-03-26 16:11:43,delivered
ORD0013211,CUST007022,2024-09-09 10:44:39,delivered
ORD0013212,CUST001123,2024-08-22 10:03:21,delivered
ORD0013213,CUST005831,2025-01-29 13:56:43,delivered
ORD0013214,CUST001234,2024-03-04 22:43:38,delivered
ORD0013215,CUST006876,2024-12-14 09:26:12,delivered
ORD0013216,CUST007570,2025-04-28 01:48:19,delivered
ORD0013217,CUST005956,2025-11-08 01:50:37,delivered
ORD0013218,CUST007317,2025-03-03 01:50:48,delivered
ORD0013219,CUST000674,2024-09-12 20:46:40,delivered
ORD0013220,CUST005513,2025-06-22 02:48:11,delivered
ORD0013221,CUST002702,2024-02-22 16:04:27,delivered
ORD0013222,CUST002305,2025-08-14 13:00:54,cancelled
ORD0013223,CUST001268,2024-04-20 14:14:33,delivered
ORD0013224,CUST005097,2024-07-13 12:16:50,delivered
ORD0013225,CUST003221,2024-05-16 02:42:52,delivered
ORD0013226,CUST004719,2024-09-22 23:01:30,delivered
ORD0013227,CUST004194,2024-03-28 06:27:21,delivered
ORD0013228,CUST005222,2024-01-01 06:12:22,delivered
ORD0013229,CUST003794,2024-06-18 10:35:50,delivered
ORD0013230,CUST004078,2025-10-10 03:53:04,delivered
ORD0013231,CUST002059,2025-05-14 12:18:16,cancelled
ORD0013232,CUST006012,2025-02-12 02:27:10,delivered
ORD0013233,CUST001249,2025-01-27 18:44:09,delivered
ORD0013234,CUST004029,2024-02-12 22:06:49,delivered
ORD0013235,CUST002860,2024-12-11 15:52:43,delivered
ORD0013236,CUST003513,2024-09-16 03:07:38,delivered
ORD0013237,CUST003219,2025-06-25 12:13:30,delivered
ORD0013238,CUST000178,2024-10-03 04:26:10,delivered
ORD0013239,CUST007174,2024-07-15 07:56:57,delivered
ORD0013240,CUST002199,2025-11-21 07:10:28,cancelled
ORD0013241,CUST004930,2025-03-21 14:16:28,delivered
ORD0013242,CUST004677,2025-01-03 00:26:56,delivered
ORD0013243,CUST005472,2024-05-23 18:51:20,delivered
ORD0013244,CUST006708,2024-12-14 21:44:46,delivered
ORD0013245,CUST007841,2024-03-09 11:58:08,delivered
ORD0013246,CUST005536,2025-03-17 11:37:56,delivered
ORD0013247,CUST005724,2025-07-19 04:14:39,delivered
ORD0013248,CUST007830,2025-03-25 23:32:56,delivered
ORD0013249,CUST005689,2025-09-19 03:36:03,delivered
ORD0013250,CUST004291,2025-11-13 13:35:17,delivered
ORD0013251,CUST006468,2025-04-29 19:58:52,delivered
ORD0013252,CUST002529,2024-06-23 20:36:03,returned
ORD0013253,CUST002255,2024-03-01 11:59:08,delivered
ORD0013254,CUST000935,2024-06-30 11:04:08,delivered
ORD0013255,CUST007470,2025-08-29 06:29:27,delivered
ORD0013256,CUST005418,2024-06-23 03:07:05,delivered
ORD0013257,CUST000956,2025-08-21 04:13:43,delivered
ORD0013258,CUST002473,2025-10-20 03:44:13,delivered
ORD0013259,CUST001085,2025-10-28 10:18:31,delivered
ORD0013260,CUST007362,2024-06-12 20:46:07,delivered
ORD0013261,CUST004662,2025-08-19 22:07:19,delivered
ORD0013262,CUST003434,2024-10-03 18:20:31,delivered
ORD0013263,CUST007728,2024-04-25 10:33:56,delivered
ORD0013264,CUST002665,2024-04-22 10:20:56,delivered
ORD0013265,CUST002992,2024-01-08 03:03:41,delivered
ORD0013266,CUST001101,2024-08-09 18:41:10,delivered
ORD0013267,CUST004982,2025-01-05 14:26:45,delivered
ORD0013268,CUST002976,2025-08-14 21:09:23,delivered
ORD0013269,CUST000283,2024-07-13 21:08:05,delivered
ORD0013270,CUST005176,2024-05-03 10:21:31,delivered
ORD0013271,CUST006824,2024-06-21 15:00:26,delivered
ORD0013272,CUST004471,2024-11-25 05:36:03,delivered
ORD0013273,CUST006519,2024-01-06 04:23:41,delivered
ORD0013274,CUST003790,2024-06-15 01:06:41,delivered
ORD0013275,CUST002819,2024-04-20 16:23:31,cancelled
ORD0013276,CUST000787,2024-11-05 01:33:50,delivered
ORD0013277,CUST004468,2024-06-04 01:52:48,delivered
ORD0013278,CUST000856,2025-09-26 18:25:34,cancelled
ORD0013279,CUST001698,2025-10-24 11:01:18,delivered
ORD0013280,CUST006387,2025-12-19 11:11:08,delivered
ORD0013281,CUST006905,2025-03-22 22:30:37,delivered
ORD0013282,CUST007988,2025-05-30 18:41:44,delivered
ORD0013283,CUST007206,2025-06-17 14:14:09,delivered
ORD0013284,CUST007476,2025-02-16 13:15:08,delivered
ORD0013285,CUST002680,2025-10-01 10:49:27,cancelled
ORD0013286,CUST002133,2025-07-10 02:41:52,delivered
ORD0013287,CUST004194,2025-12-08 19:45:01,delivered
ORD0013288,CUST002421,2024-05-30 16:52:12,delivered
ORD0013289,CUST002805,2024-07-10 21:50:24,delivered
ORD0013290,CUST005614,2024-05-07 09:00:13,delivered
ORD0013291,CUST003931,2025-11-08 14:02:19,delivered
ORD0013292,CUST006025,2025-04-13 11:54:13,delivered
ORD0013293,CUST005327,2025-09-13 03:42:20,delivered
ORD0013294,CUST000624,2025-03-02 11:21:56,delivered
ORD0013295,CUST007126,2024-10-06 23:16:29,delivered
ORD0013296,CUST004178,2025-08-13 04:30:20,delivered
ORD0013297,CUST001600,2024-11-16 06:58:05,delivered
ORD0013298,CUST000000,2024-06-02 04:08:20,delivered
ORD0013299,CUST006580,2025-07-27 23:50:03,delivered
ORD0013300,CUST004781,2024-01-27 03:27:45,delivered
ORD0013301,CUST004345,2024-04-10 06:56:33,delivered
ORD0013302,CUST004505,2024-03-04 18:50:14,delivered
ORD0013303,CUST006881,2024-11-18 05:00:08,delivered
ORD0013304,CUST001409,2024-08-10 03:43:34,delivered
ORD0013305,CUST003867,2025-01-02 14:39:35,delivered
ORD0013306,CUST005203,2025-06-30 06:13:10,delivered
ORD0013307,CUST004585,2024-08-29 10:33:07,delivered
ORD0013308,CUST006382,2024-07-06 19:46:31,delivered
ORD0013309,CUST002970,2024-09-13 00:27:01,delivered
ORD0013310,CUST002587,2024-05-08 05:22:19,delivered
ORD0013311,CUST006523,2024-09-14 14:21:52,delivered
ORD0013312,CUST000798,2024-06-27 14:18:39,delivered
ORD0013313,CUST000942,2025-05-03 02:58:25,delivered
ORD0013314,CUST003462,2025-10-06 08:50:10,delivered
ORD0013315,CUST007495,2024-06-10 00:21:54,delivered
ORD0013316,CUST005599,2024-05-22 11:24:03,delivered
ORD0013317,CUST006090,2024-09-09 09:12:59,delivered
ORD0013318,CUST001327,2024-06-11 08:48:05,delivered
ORD0013319,CUST007449,2025-07-03 15:26:02,delivered
ORD0013320,CUST000694,2025-03-27 01:25:58,delivered
ORD0013321,CUST003416,2025-04-03 17:15:39,delivered
ORD0013322,CUST004230,2025-01-29 01:04:44,delivered
ORD0013323,CUST005587,2024-11-14 04:54:04,delivered
ORD0013324,CUST006504,2025-09-25 07:12:19,delivered
ORD0013325,CUST006712,2025-10-29 23:06:02,delivered
ORD0013326,CUST007282,2025-11-07 21:28:58,delivered
ORD0013327,CUST000185,2025-07-02 17:58:03,delivered
ORD0013328,CUST000477,2025-10-17 15:31:56,cancelled
ORD0013329,CUST007031,2025-12-26 14:23:11,delivered
ORD0013330,CUST004096,2025-04-26 11:00:34,delivered
ORD0013331,CUST002897,2024-02-23 19:37:38,delivered
ORD0013332,CUST003015,2025-12-18 18:10:32,delivered
ORD0013333,CUST006684,2025-05-13 04:52:55,delivered
ORD0013334,CUST003815,2024-03-17 01:26:45,delivered
ORD0013335,CUST001685,2025-04-04 23:40:34,delivered
ORD0013336,CUST000991,2024-12-12 06:29:53,delivered
ORD0013337,CUST007591,2024-10-26 01:53:04,delivered
ORD0013338,CUST002749,2024-01-21 08:46:41,delivered
ORD0013339,CUST004365,2024-08-11 01:18:11,delivered
ORD0013340,CUST007927,2025-01-14 02:39:33,delivered
ORD0013341,CUST002945,2024-01-20 21:47:06,delivered
ORD0013342,CUST006562,2025-05-19 05:15:58,delivered
ORD0013343,CUST003398,2024-10-17 16:49:08,delivered
ORD0013344,CUST000194,2024-05-20 12:32:55,delivered
ORD0013345,CUST002302,2024-10-10 06:39:26,delivered
ORD0013346,CUST000078,2025-03-18 12:36:37,delivered
ORD0013347,CUST003946,2024-10-23 02:21:24,delivered
ORD0013348,CUST001121,2025-03-23 19:21:50,delivered
ORD0013349,CUST003221,2025-08-29 07:33:00,delivered
ORD0013350,CUST000785,2025-08-30 06:28:35,delivered
ORD0013351,CUST002861,2025-05-12 15:48:57,delivered
ORD0013352,CUST000446,2025-12-27 08:31:02,delivered
ORD0013353,CUST004218,2025-08-17 20:03:28,delivered
ORD0013354,CUST005729,2024-11-22 06:44:45,returned
ORD0013355,CUST002723,2024-08-12 20:13:37,delivered
ORD0013356,CUST001581,2025-11-04 03:45:52,delivered
ORD0013357,CUST000358,2025-07-18 06:09:45,delivered
ORD0013358,CUST002286,2025-06-07 20:59:30,delivered
ORD0013359,CUST001765,2024-07-14 13:53:01,delivered
ORD0013360,CUST000804,2025-10-25 06:58:47,delivered
ORD0013361,CUST005875,2025-11-17 22:48:44,delivered
ORD0013362,CUST005649,2024-06-19 16:43:37,delivered
ORD0013363,CUST002730,2025-07-16 23:41:56,delivered
ORD0013364,CUST005991,2025-03-12 18:47:09,delivered
ORD0013365,CUST004764,2024-01-22 17:24:26,cancelled
ORD0013366,CUST006347,2024-02-10 09:58:59,delivered
ORD0013367,CUST007825,2024-07-03 23:41:30,cancelled
ORD0013368,CUST004062,2024-08-25 12:49:34,delivered
ORD0013369,CUST000142,2025-04-12 23:40:54,delivered
ORD0013370,CUST002234,2024-08-24 02:52:44,delivered
ORD0013371,CUST003559,2025-06-17 22:21:43,delivered
ORD0013372,CUST002169,2025-09-08 13:22:11,delivered
ORD0013373,CUST003421,2025-08-15 08:33:56,delivered
ORD0013374,CUST001123,2024-03-13 02:56:10,returned
ORD0013375,CUST000283,2025-03-12 21:03:57,delivered
ORD0013376,CUST007092,2025-08-30 06:48:41,delivered
ORD0013377,CUST006670,2025-11-21 02:56:40,delivered
ORD0013378,CUST000383,2025-10-28 06:57:36,delivered
ORD0013379,CUST001578,2024-11-22 09:04:55,delivered
ORD0013380,CUST003872,2024-11-15 17:01:26,returned
ORD0013381,CUST002945,2024-02-28 12:36:14,delivered
ORD0013382,CUST004282,2024-01-08 17:05:09,delivered
ORD0013383,CUST007175,2025-11-02 00:07:12,delivered
ORD0013384,CUST000623,2025-05-22 17:27:27,delivered
ORD0013385,CUST000544,2025-01-18 00:13:23,delivered
ORD0013386,CUST007586,2025-07-25 20:04:56,delivered
ORD0013387,CUST000913,2024-10-31 20:37:11,delivered
ORD0013388,CUST002137,2024-10-16 23:58:46,delivered
ORD0013389,CUST002543,2025-08-14 22:11:18,delivered
ORD0013390,CUST003732,2025-09-18 14:32:43,delivered
ORD0013391,CUST005055,2024-07-21 12:36:56,delivered
ORD0013392,CUST003995,2025-04-12 13:45:30,delivered
ORD0013393,CUST001747,2025-05-31 15:09:05,cancelled
ORD0013394,CUST002163,2025-12-22 15:05:42,delivered
ORD0013395,CUST006828,2024-05-08 02:34:25,delivered
ORD0013396,CUST001043,2024-08-31 19:54:34,delivered
ORD0013397,CUST002179,2024-01-12 11:50:44,delivered
ORD0013398,CUST001315,2025-08-15 13:02:56,delivered
ORD0013399,CUST006133,2024-03-15 22:14:30,delivered
ORD0013400,CUST001377,2024-09-20 20:06:50,delivered
ORD0013401,CUST003308,2024-10-13 13:04:14,delivered
ORD0013402,CUST005708,2024-10-11 06:14:14,delivered
ORD0013403,CUST000222,2024-06-15 13:29:59,delivered
ORD0013404,CUST004531,2025-08-19 12:07:02,delivered
ORD0013405,CUST005757,2024-12-10 03:40:14,delivered
ORD0013406,CUST007206,2024-07-19 06:52:43,delivered
ORD0013407,CUST004422,2025-12-25 01:15:31,delivered
ORD0013408,CUST005328,2024-12-01 22:17:39,delivered
ORD0013409,CUST002153,2024-03-09 12:46:48,delivered
ORD0013410,CUST002699,2024-10-28 03:30:17,delivered
ORD0013411,CUST003320,2025-08-18 15:03:14,delivered
ORD0013412,CUST000566,2024-08-01 12:54:10,delivered
ORD0013413,CUST002042,2024-04-22 03:37:21,delivered
ORD0013414,CUST000629,2024-01-27 21:43:24,delivered
ORD0013415,CUST002735,2025-02-24 18:07:38,delivered
ORD0013416,CUST005473,2024-11-12 12:28:28,delivered
ORD0013417,CUST002517,2024-04-19 08:23:18,delivered
ORD0013418,CUST000724,2025-03-15 08:21:05,delivered
ORD0013419,CUST004360,2025-02-15 12:56:33,delivered
ORD0013420,CUST007819,2025-09-11 00:21:26,delivered
ORD0013421,CUST004048,2024-12-09 01:06:29,delivered
ORD0013422,CUST005583,2024-09-14 02:21:44,delivered
ORD0013423,CUST006980,2025-05-18 08:38:30,delivered
ORD0013424,CUST002898,2025-05-23 05:10:59,delivered
ORD0013425,CUST001464,2024-05-24 08:38:17,delivered
ORD0013426,CUST001307,2024-09-24 04:53:24,cancelled
ORD0013427,CUST006928,2025-03-05 17:43:34,delivered
ORD0013428,CUST006677,2025-05-29 16:58:15,delivered
ORD0013429,CUST001954,2024-02-10 07:14:06,delivered
ORD0013430,CUST006512,2025-11-25 06:16:48,delivered
ORD0013431,CUST004794,2024-08-09 23:03:28,delivered
ORD0013432,CUST005838,2025-07-12 04:04:44,delivered
ORD0013433,CUST007826,2024-05-23 18:47:07,delivered
ORD0013434,CUST005614,2024-03-23 16:04:08,delivered
ORD0013435,CUST007089,2024-03-05 19:09:46,delivered
ORD0013436,CUST000153,2025-09-29 23:48:20,delivered
ORD0013437,CUST006763,2025-08-06 08:22:34,delivered
ORD0013438,CUST006459,2024-12-27 11:11:06,delivered
ORD0013439,CUST005419,2025-11-21 16:08:00,delivered
ORD0013440,CUST003511,2025-11-29 11:39:23,cancelled
ORD0013441,CUST004066,2024-05-22 04:22:09,delivered
ORD0013442,CUST000810,2024-03-13 05:52:12,delivered
ORD0013443,CUST000150,2025-03-27 11:32:52,cancelled
ORD0013444,CUST007573,2025-08-18 15:24:18,delivered
ORD0013445,CUST002222,2024-09-07 18:07:59,delivered
ORD0013446,CUST001078,2024-08-10 02:33:38,delivered
ORD0013447,CUST000778,2024-03-30 11:08:03,delivered
ORD0013448,CUST005430,2025-09-12 07:29:40,delivered
ORD0013449,CUST004249,2024-09-01 03:49:42,delivered
ORD0013450,CUST003968,2024-01-17 19:28:48,delivered
ORD0013451,CUST007667,2025-05-30 14:39:49,delivered
ORD0013452,CUST006115,2024-06-14 08:45:53,delivered
ORD0013453,CUST004596,2024-02-25 15:43:41,delivered
ORD0013454,CUST007357,2024-12-08 21:10:13,delivered
ORD0013455,CUST002553,2024-09-22 00:57:33,delivered
ORD0013456,CUST004244,2024-01-28 08:33:05,delivered
ORD0013457,CUST004103,2025-06-29 03:28:40,delivered
ORD0013458,CUST005779,2025-06-05 00:40:52,delivered
ORD0013459,CUST005804,2024-09-06 15:12:00,delivered
ORD0013460,CUST004688,2024-10-31 19:55:14,delivered
ORD0013461,CUST006734,2025-01-16 03:22:27,delivered
ORD0013462,CUST004564,2025-11-24 01:21:46,delivered
ORD0013463,CUST006464,2024-02-15 04:41:46,delivered
ORD0013464,CUST006715,2024-03-10 18:14:00,delivered
ORD0013465,CUST004546,2024-06-05 11:05:18,delivered
ORD0013466,CUST003678,2024-03-18 09:12:18,delivered
ORD0013467,CUST005943,2024-01-25 19:48:19,delivered
ORD0013468,CUST004223,2024-03-30 16:18:06,delivered
ORD0013469,CUST003705,2024-02-16 04:54:17,delivered
ORD0013470,CUST003358,2025-06-14 09:31:53,delivered
ORD0013471,CUST000852,2025-03-08 02:16:55,delivered
ORD0013472,CUST004182,2025-03-10 23:05:53,delivered
ORD0013473,CUST003965,2025-07-17 17:08:00,delivered
ORD0013474,CUST005200,2025-06-29 16:13:27,delivered
ORD0013475,CUST004629,2025-10-18 23:01:21,delivered
ORD0013476,CUST003323,2024-07-15 06:41:20,delivered
ORD0013477,CUST006333,2024-03-06 10:15:03,delivered
ORD0013478,CUST004919,2025-08-04 22:05:05,returned
ORD0013479,CUST007765,2025-08-10 17:24:44,delivered
ORD0013480,CUST005603,2024-01-12 07:37:55,returned
ORD0013481,CUST004474,2025-11-11 04:40:24,delivered
ORD0013482,CUST000455,2024-01-22 10:11:53,delivered
ORD0013483,CUST005998,2024-07-11 23:27:20,delivered
ORD0013484,CUST007175,2024-11-14 18:02:36,delivered
ORD0013485,CUST004413,2024-09-18 07:45:24,cancelled
ORD0013486,CUST006477,2024-07-28 11:10:11,delivered
ORD0013487,CUST000229,2024-11-08 04:43:21,delivered
ORD0013488,CUST006807,2024-04-16 01:34:46,delivered
ORD0013489,CUST004603,2025-02-25 13:09:06,delivered
ORD0013490,CUST004885,2024-03-08 01:38:16,delivered
ORD0013491,CUST005646,2024-01-22 10:42:45,delivered
ORD0013492,CUST005594,2025-02-08 00:04:14,delivered
ORD0013493,CUST005019,2024-03-08 00:26:11,delivered
ORD0013494,CUST003477,2025-10-06 10:38:31,cancelled
ORD0013495,CUST003358,2024-04-23 07:15:19,delivered
ORD0013496,CUST007112,2024-05-04 08:32:04,delivered
ORD0013497,CUST000759,2024-12-10 13:20:23,cancelled
ORD0013498,CUST001790,2024-12-07 16:34:25,delivered
ORD0013499,CUST004541,2025-08-07 11:02:55,delivered
ORD0013500,CUST001366,2024-05-16 01:43:22,cancelled
ORD0013501,CUST000324,2025-04-28 05:20:33,delivered
ORD0013502,CUST000876,2025-12-02 04:39:24,delivered
ORD0013503,CUST000166,2025-11-26 08:26:51,delivered
